Textbox2,Textbox7
United Kingdom of Great Britain and Northern Ireland,© World Health Organization 2021

AH5_label,AH5_Chart01_CategoryGroup_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0
AH5,2021,14,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,5,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,3
AH5,2021,15,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,6,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2021,16,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,7,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,8
AH5,2021,17,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2021,18,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,4,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,8
AH5,2021,19,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,8,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,7
AH5,2021,20,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,4,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2021,21,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,22,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,23,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,24,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2021,25,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,26,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,27,,AH1,0,AH1N12009,1,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,28,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,29,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,30,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,31,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,32,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,33,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,34,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2021,35,,AH1,0,AH1N12009,0,AH3,0,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2021,36,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2021,37,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,4,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,6
AH5,2021,38,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2021,39,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,4
AH5,2021,40,,AH1,0,AH1N12009,1,AH3,7,ANOTSUBTYPED,6,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,16
AH5,2021,41,,AH1,0,AH1N12009,3,AH3,7,ANOTSUBTYPED,10,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,20
AH5,2021,42,,AH1,0,AH1N12009,2,AH3,1,ANOTSUBTYPED,7,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,12
AH5,2021,43,,AH1,0,AH1N12009,2,AH3,3,ANOTSUBTYPED,7,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,14
AH5,2021,44,,AH1,0,AH1N12009,3,AH3,5,ANOTSUBTYPED,5,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,18
AH5,2021,45,,AH1,0,AH1N12009,0,AH3,4,ANOTSUBTYPED,6,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,19
AH5,2021,46,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,

