Textbox2,Textbox7
United Kingdom of Great Britain and Northern Ireland,© World Health Organization 2021

AH5_label,AH5_Chart01_CategoryGroup_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0
AH5,2014,11,,AH1,0,AH1N12009,180,AH3,32,ANOTSUBTYPED,191,BYAMAGATA,0,BVICTORIA,1,BNOTDETERMINED,6
AH5,2014,12,,AH1,0,AH1N12009,144,AH3,26,ANOTSUBTYPED,141,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,7
AH5,2014,13,,AH1,0,AH1N12009,95,AH3,37,ANOTSUBTYPED,112,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,11
AH5,2014,14,,AH1,0,AH1N12009,82,AH3,37,ANOTSUBTYPED,100,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,15,,AH1,0,AH1N12009,57,AH3,21,ANOTSUBTYPED,100,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,10
AH5,2014,16,,AH1,0,AH1N12009,39,AH3,18,ANOTSUBTYPED,39,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,6
AH5,2014,17,,AH1,0,AH1N12009,15,AH3,11,ANOTSUBTYPED,48,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,17
AH5,2014,18,,AH1,0,AH1N12009,23,AH3,11,ANOTSUBTYPED,38,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,16
AH5,2014,19,,AH1,0,AH1N12009,11,AH3,2,ANOTSUBTYPED,34,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,9
AH5,2014,20,,AH1,0,AH1N12009,5,AH3,10,ANOTSUBTYPED,18,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,9
AH5,2014,21,,AH1,0,AH1N12009,1,AH3,1,ANOTSUBTYPED,3,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,4
AH5,2014,22,,AH1,0,AH1N12009,1,AH3,1,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,23,,AH1,0,AH1N12009,4,AH3,3,ANOTSUBTYPED,3,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2014,24,,AH1,0,AH1N12009,0,AH3,4,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,25,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,26,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,27,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,3
AH5,2014,28,,AH1,0,AH1N12009,3,AH3,3,ANOTSUBTYPED,3,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,4
AH5,2014,29,,AH1,0,AH1N12009,1,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,30,,AH1,0,AH1N12009,0,AH3,3,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2014,31,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,32,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,1,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,33,,AH1,0,AH1N12009,0,AH3,2,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,34,,AH1,0,AH1N12009,1,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,35,,AH1,0,AH1N12009,0,AH3,4,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,36,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,37,,AH1,0,AH1N12009,0,AH3,2,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,38,,AH1,0,AH1N12009,0,AH3,3,ANOTSUBTYPED,0,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,0
AH5,2014,39,,AH1,0,AH1N12009,0,AH3,2,ANOTSUBTYPED,4,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2014,40,,AH1,0,AH1N12009,0,AH3,6,ANOTSUBTYPED,4,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,2
AH5,2014,41,,AH1,0,AH1N12009,0,AH3,6,ANOTSUBTYPED,2,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,6
AH5,2014,42,,AH1,0,AH1N12009,1,AH3,7,ANOTSUBTYPED,7,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2014,43,,AH1,0,AH1N12009,0,AH3,1,ANOTSUBTYPED,12,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2014,44,,AH1,0,AH1N12009,1,AH3,4,ANOTSUBTYPED,13,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,8
AH5,2014,45,,AH1,0,AH1N12009,0,AH3,7,ANOTSUBTYPED,10,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2014,46,,AH1,0,AH1N12009,1,AH3,16,ANOTSUBTYPED,15,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,8
AH5,2014,47,,AH1,0,AH1N12009,0,AH3,6,ANOTSUBTYPED,12,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,4
AH5,2014,48,,AH1,0,AH1N12009,0,AH3,12,ANOTSUBTYPED,10,BYAMAGATA,1,BVICTORIA,3,BNOTDETERMINED,7
AH5,2014,49,,AH1,0,AH1N12009,2,AH3,16,ANOTSUBTYPED,32,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,5
AH5,2014,50,,AH1,0,AH1N12009,3,AH3,49,ANOTSUBTYPED,51,BYAMAGATA,0,BVICTORIA,0,BNOTDETERMINED,1
AH5,2014,51,,AH1,0,AH1N12009,1,AH3,59,ANOTSUBTYPED,85,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,5
AH5,2014,52,,AH1,0,AH1N12009,0,AH3,77,ANOTSUBTYPED,108,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,4
AH5,2015,1,,AH1,0,AH1N12009,1,AH3,146,ANOTSUBTYPED,162,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,5
AH5,2015,2,,AH1,0,AH1N12009,6,AH3,291,ANOTSUBTYPED,82,BYAMAGATA,4,BVICTORIA,0,BNOTDETERMINED,4
AH5,2015,3,,AH1,0,AH1N12009,4,AH3,247,ANOTSUBTYPED,82,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,8
AH5,2015,4,,AH1,0,AH1N12009,6,AH3,272,ANOTSUBTYPED,130,BYAMAGATA,2,BVICTORIA,0,BNOTDETERMINED,5
AH5,2015,5,,AH1,0,AH1N12009,14,AH3,313,ANOTSUBTYPED,100,BYAMAGATA,5,BVICTORIA,0,BNOTDETERMINED,10
AH5,2015,6,,AH1,0,AH1N12009,9,AH3,306,ANOTSUBTYPED,114,BYAMAGATA,5,BVICTORIA,0,BNOTDETERMINED,18
AH5,2015,7,,AH1,0,AH1N12009,11,AH3,340,ANOTSUBTYPED,107,BYAMAGATA,12,BVICTORIA,1,BNOTDETERMINED,30
AH5,2015,8,,AH1,0,AH1N12009,16,AH3,280,ANOTSUBTYPED,127,BYAMAGATA,13,BVICTORIA,0,BNOTDETERMINED,32
AH5,2015,9,,AH1,0,AH1N12009,9,AH3,134,ANOTSUBTYPED,95,BYAMAGATA,6,BVICTORIA,0,BNOTDETERMINED,58
AH5,2015,10,,AH1,0,AH1N12009,12,AH3,71,ANOTSUBTYPED,60,BYAMAGATA,1,BVICTORIA,0,BNOTDETERMINED,58
AH5,2015,11,,AH1,0,AH1N12009,13,AH3,76,ANOTSUBTYPED,35,BYAMAGATA,5,BVICTORIA,1,BNOTDETERMINED,73
AH5,2015,12,,AH1,0,AH1N12009,14,AH3,46,ANOTSUBTYPED,25,BYAMAGATA,32,BVICTORIA,4,BNOTDETERMINED,80

